seg_id,road_class,district,inc_tier,cov_frac,n_img,recent_share,covered
H-12559,Arterial,A,Under $50k,1.0,381,0.01837270341207349,True
H-12561,Arterial,A,$50-100k,1.0,344,0.023255813953488372,True
H-12563,Arterial,A,Under $50k,1.0,228,0.0,True
H-12564,Collector,A,$50-100k,1.0,50,0.0,True
H-12565,Collector,A,$50-100k,1.0,315,0.022222222222222223,True
H-12566,Collector,A,$50-100k,1.0,56,0.0,True
H-12567,Collector,A,$50-100k,1.0,115,0.0,True
H-12568,Collector,A,$50-100k,1.0,41,0.0,True
H-12569,Collector,A,$50-100k,1.0,79,0.0,True
H-12570,Local street,A,$50-100k,1.0,35,0.0,True
H-12571,Local street,K,,0.0,0,,False
H-12572,Local street,K,$50-100k,0.0,0,,False
H-12573,Local street,K,Under $50k,0.0,0,,False
H-12574,Local street,K,,0.0,0,,False
H-12575,Local street,K,,0.0,0,,False
H-12576,Local street,K,,0.0,0,,False
H-12577,Local street,K,,0.0,0,,False
H-12578,Local street,K,,0.0,0,,False
H-12579,Local street,K,,0.0,0,,False
H-12580,Local street,K,,0.0,0,,False
H-12581,Local street,K,,0.0,0,,False
H-12582,Local street,K,$50-100k,0.0,0,,False
H-12604,Arterial,C,$150k+,1.0,145,0.0,True
H-12605,Local street,C,$150k+,0.3333333333333333,16,0.0,False
H-12606,Local street,C,$150k+,1.0,67,0.0,True
H-12607,Local street,C,$150k+,1.0,45,0.0,True
H-12608,Local street,C,$150k+,1.0,76,0.0,True
H-12609,Local street,C,$150k+,0.0,0,,False
H-12610,Local street,C,$150k+,0.0,0,,False
H-12611,Local street,C,$150k+,0.1,4,0.0,False
H-12612,Collector,C,$150k+,1.0,25,0.0,True
H-12613,Local street,C,$150k+,0.0,0,,False
H-12614,Local street,C,$150k+,0.0,0,,False
H-12615,Local street,C,$150k+,0.1111111111111111,3,0.0,False
H-12616,Collector,C,$150k+,0.3333333333333333,10,0.0,False
H-12617,Collector,C,$150k+,0.0,0,,False
H-12618,Local street,C,$150k+,1.0,9,0.0,True
H-12619,Local street,K,$50-100k,0.0,0,,False
H-12620,Local street,K,$50-100k,0.0,0,,False
H-12621,Local street,K,$50-100k,0.0,0,,False
H-12622,Local street,K,$50-100k,0.0,0,,False
H-12623,Local street,K,$50-100k,0.0,0,,False
H-12624,Local street,K,$50-100k,0.0,0,,False
H-12625,Local street,K,$50-100k,0.0,0,,False
H-12626,Local street,G,$100-150k,0.0,0,,False
H-12627,Local street,G,$100-150k,0.0,0,,False
H-12628,Local street,G,$100-150k,0.0,0,,False
H-12629,Collector,G,Under $50k,0.0,0,,False
H-12630,Collector,G,$100-150k,0.25,27,0.2222222222222222,False
H-12631,Local street,G,$100-150k,0.0,0,,False
H-12632,Local street,G,$100-150k,0.0,0,,False
H-12633,Local street,G,$100-150k,0.0,0,,False
H-12634,Local street,G,$100-150k,0.0,0,,False
H-12635,Local street,G,$100-150k,0.0,0,,False
H-12636,Local street,G,$100-150k,0.0,0,,False
H-12637,Local street,G,$100-150k,0.0,0,,False
H-12638,Local street,G,$100-150k,0.0,0,,False
H-12639,Local street,G,$150k+,0.0,0,,False
H-12640,Local street,G,$100-150k,0.0,0,,False
H-12641,Local street,G,$50-100k,0.0,0,,False
H-12642,Local street,G,$100-150k,0.0,0,,False
H-12643,Local street,G,$150k+,0.0,0,,False
H-12644,Local street,G,$150k+,1.0,100,0.0,True
H-12645,Local street,G,$150k+,1.0,101,0.0,True
H-12646,Local street,G,$150k+,1.0,278,0.0,True
H-12647,Local street,G,$150k+,1.0,148,0.0,True
H-12648,Local street,G,$150k+,1.0,207,0.0,True
H-12649,Collector,G,$150k+,1.0,141,0.0,True
H-12651,Collector,G,$150k+,1.0,362,0.0,True
H-12656,Local street,G,$150k+,1.0,176,0.0,True
H-12658,Collector,G,$50-100k,1.0,108,0.0,True
H-12659,Local street,G,$50-100k,0.2,28,0.0,False
H-12660,Collector,G,$50-100k,1.0,54,0.0,True
H-12661,Local street,G,$50-100k,0.2,12,0.0,False
H-12662,Collector,G,$100-150k,1.0,113,0.0,True
H-12663,Collector,G,$50-100k,1.0,57,0.0,True
H-12664,Collector,G,$100-150k,1.0,125,0.0,True
H-12665,Collector,G,$50-100k,1.0,163,0.0,True
H-12666,Collector,G,$100-150k,1.0,105,0.0,True
H-12667,Local street,G,$50-100k,0.3333333333333333,13,0.0,False
H-12668,Collector,G,$50-100k,1.0,81,0.0,True
H-12671,Local street,G,,1.0,166,0.0,True
H-12672,Collector,G,,1.0,61,0.0,True
H-12673,Collector,G,$100-150k,1.0,113,0.0,True
H-12674,Collector,G,$100-150k,1.0,76,0.0,True
H-12675,Collector,G,$100-150k,1.0,173,0.0,True
H-12678,Local street,G,$100-150k,1.0,47,0.0,True
H-12679,Local street,G,$100-150k,1.0,55,0.0,True
H-12680,Local street,G,$100-150k,1.0,57,0.0,True
H-12681,Local street,G,$100-150k,1.0,41,0.0,True
H-12682,Local street,G,$100-150k,0.75,42,0.0,True
H-12683,Local street,G,$100-150k,1.0,53,0.0,True
H-12684,Local street,G,$100-150k,1.0,41,0.0,True
H-12685,Local street,G,$100-150k,1.0,34,0.0,True
H-12686,Local street,G,$100-150k,1.0,54,0.0,True
H-12687,Local street,G,$100-150k,1.0,66,0.0,True
H-12688,Local street,G,$100-150k,1.0,47,0.0,True
H-12689,Local street,G,$100-150k,1.0,44,0.0,True
H-12690,Local street,G,$100-150k,1.0,69,0.0,True
H-12691,Local street,G,$100-150k,1.0,47,0.0,True
H-12692,Local street,G,$100-150k,1.0,47,0.0,True
H-12693,Local street,G,$100-150k,1.0,44,0.0,True
H-12694,Local street,G,$100-150k,1.0,91,0.0,True
H-12695,Local street,G,$100-150k,1.0,41,0.0,True
H-12696,Local street,G,$100-150k,1.0,71,0.0,True
H-12697,Local street,G,$50-100k,0.0,0,,False
H-12698,Local street,G,$50-100k,0.0,0,,False
H-12699,Local street,G,$50-100k,0.0,0,,False
H-12700,Local street,G,$50-100k,0.16666666666666666,52,0.17307692307692307,False
H-12701,Local street,G,$50-100k,0.0,0,,False
H-12702,Local street,G,$50-100k,0.0,0,,False
H-12703,Local street,G,$150k+,0.0,0,,False
H-12704,Local street,G,$150k+,0.0,0,,False
H-12705,Local street,G,$150k+,0.0,0,,False
H-12706,Local street,G,$50-100k,0.0,0,,False
H-12707,Local street,G,$150k+,0.0,0,,False
H-12708,Local street,G,$150k+,0.0,0,,False
H-12709,Local street,G,$50-100k,0.0,0,,False
H-12710,Local street,G,$150k+,0.0,0,,False
H-12711,Local street,G,$150k+,0.0,0,,False
H-12712,Local street,G,$150k+,0.0,0,,False
H-12714,Collector,J,$150k+,1.0,354,0.0,True
H-12715,Local street,J,$150k+,1.0,134,0.0,True
H-12720,Arterial,C,$150k+,1.0,49,0.02040816326530612,True
H-12721,Arterial,C,$150k+,1.0,74,0.10810810810810811,True
H-12722,Local street,C,Under $50k,1.0,28,0.17857142857142858,True
H-12724,Local street,C,$150k+,0.0,0,,False
H-12725,Local street,C,$150k+,0.5,28,0.14285714285714285,True
H-12726,Local street,C,$150k+,0.0,0,,False
H-12727,Local street,C,$150k+,0.0,0,,False
H-12728,Local street,C,$150k+,0.0,0,,False
H-12729,Local street,C,$150k+,0.0,0,,False
H-12730,Local street,C,$150k+,0.0,0,,False
H-12731,Collector,C,$150k+,0.3333333333333333,12,0.0,False
H-12732,Local street,C,$150k+,0.16666666666666666,20,0.0,False
H-12733,Local street,C,$150k+,0.5,23,0.17391304347826086,True
H-12734,Local street,C,$150k+,0.0,0,,False
H-12735,Local street,C,$150k+,0.0,0,,False
H-12736,Local street,C,$150k+,0.0,0,,False
H-12737,Collector,C,$150k+,0.0,0,,False
H-12738,Collector,C,$150k+,0.0,0,,False
H-12739,Local street,C,$150k+,0.0,0,,False
H-12740,Local street,C,$150k+,0.0,0,,False
H-12741,Local street,C,$150k+,0.0,0,,False
H-12742,Local street,C,$150k+,0.0,0,,False
H-12743,Collector,C,$150k+,0.0,0,,False
H-12744,Local street,C,$150k+,0.16666666666666666,20,0.0,False
H-12745,Local street,C,$150k+,0.0,0,,False
H-12746,Local street,C,$150k+,0.0,0,,False
H-12747,Local street,C,$150k+,0.0,0,,False
H-12748,Local street,C,$150k+,0.0,0,,False
H-12749,Local street,C,$150k+,0.0,0,,False
H-12750,Local street,C,$150k+,0.0,0,,False
H-12751,Local street,C,$150k+,0.0,0,,False
H-12752,Local street,C,$150k+,0.0,0,,False
H-12753,Local street,C,$150k+,0.0,0,,False
H-12754,Local street,C,$150k+,0.0,0,,False
H-12755,Arterial,K,Under $50k,1.0,95,0.0,True
H-12756,Local street,K,Under $50k,0.0,0,,False
H-12757,Local street,K,$50-100k,0.0,0,,False
H-12758,Local street,K,$50-100k,0.5,21,0.0,True
H-12760,Local street,K,Under $50k,0.0,0,,False
H-12761,Local street,K,Under $50k,0.0,0,,False
H-12763,Local street,K,$50-100k,0.0,0,,False
H-12764,Local street,K,$50-100k,0.0,0,,False
H-12765,Local street,K,$50-100k,0.0,0,,False
H-12766,Minor street,F,Under $50k,0.0,0,,False
H-12767,Collector,F,Under $50k,0.3333333333333333,21,0.0,False
H-12768,Collector,F,Under $50k,0.0,0,,False
H-12769,Minor street,F,Under $50k,0.0,0,,False
H-12770,Minor street,F,Under $50k,0.0,0,,False
H-12771,Minor street,F,Under $50k,0.0,0,,False
H-12772,Collector,F,Under $50k,0.0,0,,False
H-12773,Minor street,F,Under $50k,0.0,0,,False
H-12774,Minor street,F,Under $50k,0.0,0,,False
H-12775,Local street,F,$50-100k,0.0,0,,False
H-12776,Local street,F,$50-100k,0.0,0,,False
H-12777,Local street,F,$50-100k,0.0,0,,False
H-12778,Local street,F,$50-100k,0.0,0,,False
H-12779,Local street,F,$50-100k,0.0,0,,False
H-12780,Local street,F,$50-100k,0.14285714285714285,19,0.0,False
H-12781,Collector,A,,1.0,114,0.0,True
H-12782,Collector,A,,1.0,34,0.0,True
H-12783,Local street,A,,1.0,88,0.0,True
H-12784,Arterial,A,,1.0,92,0.0,True
H-12785,Arterial,A,,1.0,57,0.0,True
H-12786,Collector,A,,1.0,133,0.0,True
H-12787,Local street,A,,1.0,55,0.09090909090909091,True
H-12788,Local street,A,,1.0,68,0.0,True
H-12789,Collector,A,$50-100k,1.0,70,0.0,True
H-12790,Local street,A,$50-100k,1.0,154,0.0,True
H-12791,Collector,A,$50-100k,1.0,63,0.0,True
H-12793,Arterial,A,$50-100k,1.0,97,0.0,True
H-12794,Arterial,A,$50-100k,1.0,105,0.0,True
H-12798,Local street,A,$50-100k,1.0,58,0.0,True
H-12800,Arterial,A,$50-100k,1.0,115,0.0,True
H-12801,Local street,A,,1.0,67,0.0,True
H-12802,Local street,A,,1.0,94,0.0,True
H-12803,Local street,A,,1.0,65,0.0,True
H-12804,Local street,A,,1.0,109,0.0,True
H-12805,Local street,A,,1.0,58,0.0,True
H-12806,Local street,A,,1.0,120,0.0,True
H-12807,Collector,A,,1.0,31,0.0,True
H-12808,Collector,A,,1.0,69,0.0,True
H-12809,Local street,A,,1.0,61,0.0,True
H-12810,Local street,A,,1.0,132,0.0,True
H-12811,Local street,A,,1.0,94,0.0,True
H-12812,Collector,A,,1.0,55,0.0,True
H-12813,Collector,A,,1.0,67,0.0,True
H-12814,Local street,K,$50-100k,0.0,0,,False
H-12815,Local street,K,$50-100k,0.0,0,,False
H-12816,Local street,K,$50-100k,0.0,0,,False
H-12817,Local street,K,$50-100k,0.0,0,,False
H-12818,Local street,K,$50-100k,0.0,0,,False
H-12819,Local street,K,$50-100k,0.0,0,,False
H-12820,Local street,K,$50-100k,0.0,0,,False
H-12821,Minor street,K,$50-100k,0.0,0,,False
H-12822,Collector,K,$50-100k,0.0,0,,False
H-12823,Collector,K,$50-100k,0.08333333333333333,40,0.0,False
H-12824,Minor street,K,$50-100k,0.0,0,,False
H-12825,Minor street,K,$50-100k,0.0,0,,False
H-12826,Local street,K,$50-100k,0.0,0,,False
H-12827,Collector,K,$50-100k,0.0,0,,False
H-12829,Minor street,K,$50-100k,0.0,0,,False
H-12830,Minor street,K,$50-100k,0.0,0,,False
H-12831,Minor street,K,$50-100k,0.0,0,,False
H-12832,Minor street,K,$50-100k,0.08333333333333333,31,0.0,False
H-12833,Local street,K,$50-100k,0.0,0,,False
H-12834,Local street,K,$50-100k,0.0,0,,False
H-12837,Local street,J,$50-100k,1.0,144,0.0,True
H-12838,Collector,J,$50-100k,1.0,283,0.0,True
H-12839,Collector,J,$50-100k,1.0,286,0.0,True
H-12840,Local street,J,$50-100k,1.0,178,0.0,True
H-12841,Local street,J,$50-100k,1.0,308,0.0,True
H-12842,Local street,J,$50-100k,1.0,257,0.0,True
H-12844,Local street,J,$50-100k,1.0,149,0.0,True
H-12845,Local street,J,$50-100k,1.0,279,0.0,True
H-12846,Local street,J,$50-100k,1.0,356,0.0,True
H-12853,Local street,J,Under $50k,1.0,255,0.0,True
H-12854,Local street,J,Under $50k,1.0,196,0.0,True
H-12855,Local street,J,Under $50k,1.0,122,0.0,True
H-12856,Local street,J,Under $50k,1.0,125,0.0,True
H-12860,Local street,J,Under $50k,1.0,194,0.0,True
H-12861,Local street,J,Under $50k,1.0,188,0.0,True
H-12862,Local street,J,Under $50k,1.0,112,0.0,True
H-12867,Local street,G,$50-100k,1.0,9,0.0,True
H-12869,Local street,G,$50-100k,1.0,29,0.0,True
H-12871,Local street,G,$50-100k,0.0,0,,False
H-12872,Collector,G,$50-100k,1.0,188,0.0,True
H-12873,Arterial,G,$50-100k,1.0,255,0.0,True
H-12874,Arterial,G,$50-100k,1.0,279,0.0,True
H-12875,Local street,G,$50-100k,0.2,13,0.0,False
H-12877,Major arterial,G,$50-100k,1.0,1313,0.0,True
H-12878,Collector,G,$50-100k,1.0,630,0.0,True
H-12879,Major arterial,G,$100-150k,1.0,1156,0.0,True
H-12880,Local street,G,$150k+,0.0,0,,False
H-12881,Local street,G,$150k+,0.0,0,,False
H-12882,Local street,A,$50-100k,1.0,43,0.0,True
H-12883,Local street,A,$50-100k,1.0,66,0.0,True
H-12884,Local street,A,$50-100k,1.0,39,0.0,True
H-12885,Local street,A,$50-100k,1.0,42,0.0,True
H-12886,Local street,J,$50-100k,1.0,66,0.0,True
H-12887,Local street,J,$50-100k,1.0,145,0.0,True
H-12888,Local street,J,$50-100k,1.0,49,0.0,True
H-12889,Local street,J,$50-100k,1.0,54,0.0,True
H-12890,Local street,J,$50-100k,1.0,119,0.0,True
H-12891,Local street,J,$50-100k,1.0,87,0.0,True
H-12892,Local street,J,$50-100k,1.0,124,0.0,True
H-12893,Local street,J,$50-100k,1.0,94,0.0,True
H-12894,Local street,J,$50-100k,1.0,149,0.0,True
H-12895,Local street,J,$50-100k,1.0,161,0.0,True
H-12896,Local street,C,$150k+,1.0,48,0.0,True
H-12897,Local street,C,$150k+,1.0,47,0.0,True
H-12899,Local street,C,$150k+,1.0,39,0.0,True
H-12900,Local street,C,$150k+,1.0,48,0.0,True
H-12901,Local street,C,$150k+,1.0,92,0.0,True
H-12902,Minor street,C,$150k+,1.0,80,0.0,True
H-12903,Local street,C,$150k+,1.0,87,0.0,True
H-12904,Local street,C,$150k+,1.0,147,0.0,True
H-12905,Minor street,C,$150k+,1.0,56,0.0,True
H-12906,Local street,C,$150k+,1.0,55,0.0,True
H-12907,Local street,C,$150k+,1.0,98,0.0,True
H-12908,Local street,C,$150k+,1.0,108,0.0,True
H-12909,Local street,C,$150k+,1.0,45,0.0,True
H-12910,Local street,C,$150k+,1.0,47,0.0,True
H-12911,Local street,C,$150k+,1.0,41,0.0,True
H-12912,Local street,C,$150k+,1.0,49,0.0,True
H-12913,Local street,C,$150k+,1.0,31,0.0,True
H-12914,Arterial,C,$150k+,1.0,46,0.0,True
H-12916,Local street,C,$150k+,1.0,77,0.0,True
H-12917,Arterial,C,$150k+,1.0,60,0.0,True
H-12919,Local street,C,$150k+,1.0,42,0.0,True
H-12920,Local street,C,$150k+,1.0,42,0.0,True
H-12921,Arterial,C,$150k+,0.6666666666666666,18,0.0,True
H-12922,Local street,C,$150k+,1.0,104,0.0,True
H-12923,Local street,C,$150k+,1.0,38,0.0,True
H-12924,Local street,C,$150k+,1.0,46,0.0,True
H-12925,Local street,C,$150k+,1.0,76,0.0,True
H-12926,Local street,C,$150k+,1.0,78,0.0,True
H-12927,Local street,C,$150k+,1.0,38,0.0,True
H-12928,Local street,C,$150k+,1.0,60,0.0,True
H-12929,Local street,C,$150k+,1.0,60,0.0,True
H-12930,Local street,C,$100-150k,0.6666666666666666,23,0.0,True
H-12931,Local street,C,$100-150k,0.6666666666666666,23,0.0,True
H-12932,Local street,C,$100-150k,1.0,72,0.0,True
H-12933,Local street,C,$100-150k,1.0,71,0.0,True
H-12934,Local street,C,$50-100k,1.0,43,0.0,True
H-12935,Local street,C,$100-150k,1.0,73,0.0,True
H-12936,Local street,C,$100-150k,1.0,38,0.0,True
H-12937,Local street,C,$100-150k,1.0,40,0.0,True
H-12938,Local street,C,$100-150k,1.0,42,0.0,True
H-12939,Local street,C,$100-150k,1.0,30,0.0,True
H-12940,Local street,C,$100-150k,1.0,89,0.0,True
H-12941,Local street,C,$100-150k,1.0,33,0.0,True
H-12942,Local street,C,$100-150k,1.0,53,0.0,True
H-12943,Local street,C,$100-150k,1.0,125,0.0,True
H-12944,Local street,C,$100-150k,1.0,49,0.0,True
H-12945,Local street,C,$100-150k,1.0,55,0.0,True
H-12946,Local street,C,$100-150k,1.0,43,0.0,True
H-12947,Local street,C,$100-150k,1.0,133,0.0,True
H-12948,Local street,C,$100-150k,1.0,113,0.0,True
H-12950,Major arterial,J,$50-100k,1.0,96,0.0,True
H-12951,Major arterial,J,$50-100k,1.0,83,0.0,True
H-12954,Local street,C,$100-150k,1.0,53,0.0,True
H-12955,Local street,C,$100-150k,1.0,48,0.0,True
H-12956,Local street,J,$50-100k,1.0,99,0.0,True
H-12957,Local street,J,$50-100k,1.0,145,0.0,True
H-12958,Local street,J,$50-100k,1.0,178,0.0,True
H-12959,Local street,J,$50-100k,1.0,85,0.0,True
H-12960,Local street,J,$50-100k,1.0,86,0.0,True
H-12961,Local street,J,$50-100k,1.0,176,0.0,True
H-12962,Local street,J,$50-100k,1.0,207,0.0,True
H-12963,Local street,J,$50-100k,1.0,72,0.0,True
H-12965,Local street,J,$50-100k,0.1,5,0.0,False
H-12966,Local street,J,$50-100k,0.0,0,,False
H-12967,Local street,J,$50-100k,0.0,0,,False
H-12968,Local street,J,$50-100k,1.0,12,0.0,True
H-12969,Local street,J,$50-100k,1.0,12,0.0,True
H-12970,Local street,J,$50-100k,0.0,0,,False
H-12971,Local street,J,$50-100k,0.1,4,0.0,False
H-12972,Local street,J,$50-100k,0.1,4,0.0,False
H-12973,Local street,J,$50-100k,1.0,16,0.0,True
H-12975,Local street,J,$50-100k,0.0,0,,False
H-12976,Local street,J,$50-100k,0.0,0,,False
H-12977,Local street,J,$50-100k,0.0,0,,False
H-12978,Local street,J,$50-100k,0.2,20,0.0,False
H-12979,Local street,J,$50-100k,0.0,0,,False
H-12980,Local street,J,$50-100k,0.0,0,,False
H-12981,Local street,J,$50-100k,0.2,22,0.0,False
H-12982,Local street,J,$50-100k,0.0,0,,False
H-12983,Local street,J,$50-100k,0.0,0,,False
H-12984,Local street,J,$50-100k,0.3333333333333333,17,0.0,False
H-12985,Local street,J,$50-100k,0.0,0,,False
H-12986,Local street,J,$50-100k,1.0,186,0.0,True
H-12987,Local street,J,$50-100k,1.0,156,0.0,True
H-12988,Local street,J,$50-100k,1.0,182,0.0,True
H-12989,Local street,J,Under $50k,1.0,149,0.0,True
H-12990,Local street,J,$50-100k,1.0,126,0.0,True
H-12991,Local street,J,$50-100k,1.0,149,0.0,True
H-12992,Local street,J,$50-100k,1.0,148,0.0,True
H-12993,Local street,G,$100-150k,0.0,0,,False
H-12994,Local street,G,$100-150k,0.0,0,,False
H-12995,Local street,G,$100-150k,0.0,0,,False
H-12996,Local street,G,$100-150k,0.0,0,,False
H-12997,Collector,G,Under $50k,0.0,0,,False
H-12998,Local street,G,$100-150k,0.0,0,,False
H-12999,Local street,G,$50-100k,1.0,43,0.0,True
H-13000,Collector,G,$50-100k,1.0,75,0.0,True
H-13001,Collector,G,$50-100k,1.0,100,0.0,True
H-13002,Local street,G,$50-100k,1.0,41,0.0,True
H-13003,Local street,G,$50-100k,1.0,59,0.0,True
H-13004,Local street,G,$50-100k,1.0,30,0.0,True
H-13005,Local street,G,$50-100k,1.0,87,0.0,True
H-13006,Local street,G,$50-100k,1.0,91,0.0,True
H-13007,Local street,G,$50-100k,1.0,53,0.0,True
H-13008,Local street,G,$50-100k,1.0,48,0.0,True
H-13009,Local street,G,$50-100k,1.0,47,0.0,True
H-13010,Local street,G,$50-100k,1.0,56,0.0,True
H-13011,Local street,G,$50-100k,1.0,27,0.0,True
H-13012,Local street,G,$50-100k,1.0,102,0.0,True
H-13013,Local street,K,$50-100k,0.0,0,,False
H-13014,Local street,K,$50-100k,0.0,0,,False
H-13015,Local street,K,$50-100k,0.05263157894736842,19,0.0,False
H-13016,Local street,K,$50-100k,0.041666666666666664,28,0.0,False
H-13017,Local street,K,$50-100k,0.0,0,,False
H-13018,Local street,K,$50-100k,0.0,0,,False
H-13019,Local street,K,$50-100k,0.125,19,0.0,False
H-13022,Local street,K,$50-100k,0.0,0,,False
H-13023,Local street,K,$50-100k,0.0,0,,False
H-13024,Local street,K,$50-100k,0.0,0,,False
H-13025,Local street,K,$50-100k,0.0,0,,False
H-13026,Local street,K,$50-100k,0.0,0,,False
H-13027,Local street,K,$50-100k,0.0,0,,False
H-13028,Local street,K,$50-100k,0.0,0,,False
H-13029,Local street,K,$50-100k,0.0,0,,False
H-13030,Local street,K,$50-100k,0.0,0,,False
H-13031,Local street,K,$50-100k,0.0,0,,False
H-13032,Local street,K,$50-100k,0.0,0,,False
H-13033,Local street,K,$50-100k,0.0,0,,False
H-13034,Local street,K,$50-100k,0.0,0,,False
H-13035,Local street,K,$50-100k,0.0,0,,False
H-13036,Local street,K,$50-100k,0.0,0,,False
H-13037,Local street,K,$50-100k,0.0,0,,False
H-13038,Local street,K,$50-100k,0.0,0,,False
H-13039,Local street,K,$50-100k,0.0,0,,False
H-13040,Arterial,K,Under $50k,1.0,96,0.0,True
H-13042,Local street,K,Under $50k,1.0,23,0.0,True
H-13044,Local street,G,$150k+,0.0,0,,False
H-13045,Local street,G,$150k+,0.0,0,,False
H-13046,Local street,G,$150k+,0.0,0,,False
H-13047,Local street,G,$150k+,0.0,0,,False
H-13048,Local street,G,$150k+,0.0,0,,False
H-13049,Local street,G,$150k+,0.0,0,,False
H-13050,Local street,G,$150k+,0.0,0,,False
H-13051,Local street,G,$150k+,0.0,0,,False
H-13052,Local street,G,$150k+,0.0,0,,False
H-13053,Local street,J,$50-100k,0.0,0,,False
H-13054,Local street,J,$50-100k,0.0,0,,False
H-13055,Local street,J,$50-100k,0.0,0,,False
H-13056,Local street,J,$50-100k,0.0,0,,False
H-13057,Collector,J,$50-100k,0.0,0,,False
H-13058,Local street,J,$50-100k,0.0,0,,False
H-13059,Collector,J,$50-100k,0.0,0,,False
H-13060,Local street,J,$50-100k,0.0,0,,False
H-13061,Local street,J,$50-100k,0.0,0,,False
H-13062,Collector,J,$50-100k,0.0,0,,False
H-13063,Local street,J,$50-100k,0.0,0,,False
H-13064,Local street,J,$50-100k,0.0,0,,False
H-13065,Local street,J,$50-100k,0.0,0,,False
H-13066,Local street,J,$50-100k,0.0,0,,False
H-13067,Local street,J,$50-100k,0.0,0,,False
H-13068,Local street,J,$50-100k,0.2,20,0.0,False
H-13069,Local street,J,$50-100k,0.0,0,,False
H-13070,Collector,J,$50-100k,0.0,0,,False
H-13071,Collector,J,$50-100k,0.0,0,,False
H-13073,Arterial,J,Under $50k,1.0,73,0.0,True
H-13074,Arterial,J,$50-100k,1.0,81,0.0,True
H-13075,Local street,J,$50-100k,0.0,0,,False
H-13076,Local street,J,$50-100k,0.0,0,,False
H-13078,Local street,J,Under $50k,0.6666666666666666,20,0.0,True
H-13080,Local street,J,$50-100k,0.0,0,,False
H-13081,Local street,J,Under $50k,0.0,0,,False
H-13082,Local street,J,Under $50k,0.0,0,,False
H-13083,Local street,J,Under $50k,0.0,0,,False
H-13084,Local street,J,$50-100k,0.0,0,,False
H-13085,Local street,J,Under $50k,0.0,0,,False
H-13086,Local street,J,$50-100k,0.0,0,,False
H-13087,Local street,J,$50-100k,0.0,0,,False
H-13088,Local street,J,Under $50k,0.5,21,0.0,True
H-13089,Local street,J,$50-100k,0.0,0,,False
H-13090,Local street,J,$50-100k,0.0,0,,False
H-13091,Local street,J,$50-100k,0.0,0,,False
H-13092,Local street,J,$50-100k,0.0,0,,False
H-13093,Local street,J,$50-100k,0.0,0,,False
H-13095,Local street,J,$50-100k,0.5,24,0.0,True
